part,instrument,measure,pitch,step,alter,octave,duration,type,dotted,rest
P3,Oboe,84,Bb,B,-1,4,1,16th,False,False
P3,Oboe,84,C,C,,5,1,16th,False,False
P3,Oboe,84,D,D,,5,1,16th,False,False
P3,Oboe,84,Bb,B,-1,4,1,16th,False,False
P3,Oboe,84,C,C,,5,1,16th,False,False
P3,Oboe,84,D,D,,5,1,16th,False,False
P3,Oboe,85,G,G,,4,1,16th,False,False
P3,Oboe,85,D,D,,5,1,16th,False,False
P3,Oboe,85,E,E,,5,1,16th,False,False
P3,Oboe,85,F,F,,5,1,16th,False,False
P3,Oboe,85,G,G,,5,4,quarter,False,False
P3,Oboe,86,G,G,,5,1,16th,False,False
P3,Oboe,86,F,F,,5,1,16th,False,False
P3,Oboe,86,E,E,,5,1,16th,False,False
P3,Oboe,86,G,G,,5,1,16th,False,False
P3,Oboe,86,F,F,,5,1,16th,False,False
P3,Oboe,86,E,E,,5,1,16th,False,False
P3,Oboe,86,D,D,,5,1,16th,False,False
P3,Oboe,86,F,F,,5,1,16th,False,False
P3,Oboe,87,E,E,,5,2,eighth,False,False
P3,Oboe,87,A,A,,4,2,eighth,False,False
P3,Oboe,87,A,A,,5,4,quarter,False,False
P3,Oboe,88,A,A,,5,2,eighth,False,False
P3,Oboe,88,G,G,,5,1,16th,False,False
P3,Oboe,88,F,F,,5,1,16th,False,False
P3,Oboe,88,G,G,,5,2,eighth,False,False
P3,Oboe,88,G,G,,5,2,eighth,False,False
P3,Oboe,89,F,F,,5,1,16th,False,False
P3,Oboe,89,E,E,,5,1,16th,False,False
P3,Oboe,89,D,D,,5,1,16th,False,False
P3,Oboe,89,E,E,,5,1,16th,False,False
P3,Oboe,89,F#,F,1,5,1,16th,False,False
P3,Oboe,89,G,G,,5,1,16th,False,False
P3,Oboe,89,E,E,,5,1,16th,False,False
P3,Oboe,89,F#,F,1,5,1,16th,False,False
P3,Oboe,90,G,G,,5,1,16th,False,False
P3,Oboe,90,A,A,,5,1,16th,False,False
P3,Oboe,90,F#,F,1,5,1,16th,False,False
P3,Oboe,90,G,G,,5,1,16th,False,False
P3,Oboe,90,A,A,,5,1,16th,False,False
P3,Oboe,90,F#,F,1,5,1,16th,False,False
P3,Oboe,90,G,G,,5,1,16th,False,False
P3,Oboe,90,A,A,,5,1,16th,False,False
P3,Oboe,91,D,D,,5,4,quarter,False,False
P3,Oboe,91,,,,,4,quarter,False,True
P3,Oboe,92,,,,,8,,False,True
P3,Oboe,93,,,,,8,,False,True
P3,Oboe,94,,,,,8,,False,True
P3,Oboe,95,,,,,8,,False,True
P3,Oboe,96,,,,,8,,False,True
P3,Oboe,97,,,,,4,quarter,False,True
P3,Oboe,97,,,,,2,eighth,False,True
P3,Oboe,97,Bb,B,-1,4,2,eighth,False,False
P3,Oboe,98,Eb,E,-1,5,2,eighth,False,False
P3,Oboe,98,Eb,E,-1,5,2,eighth,False,False
P3,Oboe,98,Eb,E,-1,5,2,eighth,False,False
P3,Oboe,98,D,D,,5,1,16th,False,False
P3,Oboe,98,C,C,,5,1,16th,False,False
P3,Oboe,99,D,D,,5,2,eighth,False,False
P3,Oboe,99,D,D,,5,2,eighth,False,False
P3,Oboe,99,D,D,,5,2,eighth,False,False
P3,Oboe,99,Eb,E,-1,5,1,16th,False,False
P3,Oboe,99,D,D,,5,1,16th,False,False
P3,Oboe,100,C,C,,5,2,eighth,False,False
P3,Oboe,100,C,C,,5,2,eighth,False,False
P3,Oboe,100,C,C,,5,2,eighth,False,False
P3,Oboe,100,Bb,B,-1,4,1,16th,False,False
P3,Oboe,100,A,A,,4,1,16th,False,False
P3,Oboe,101,Bb,B,-1,4,2,eighth,False,False
P3,Oboe,101,Bb,B,-1,4,2,eighth,False,False
P3,Oboe,101,Bb,B,-1,4,2,eighth,False,False
P3,Oboe,101,C,C,,5,1,16th,False,False
P3,Oboe,101,Bb,B,-1,4,1,16th,False,False
P3,Oboe,102,Ab,A,-1,4,2,eighth,False,False
P3,Oboe,102,Ab,A,-1,4,2,eighth,False,False
P3,Oboe,102,Ab,A,-1,4,2,eighth,False,False
P3,Oboe,102,Bb,B,-1,4,1,16th,False,False
P3,Oboe,102,Ab,A,-1,4,1,16th,False,False
P3,Oboe,103,G,G,,4,1,16th,False,False
P3,Oboe,103,Ab,A,-1,5,1,16th,False,False
P3,Oboe,103,G,G,,5,1,16th,False,False
P3,Oboe,103,F,F,,5,1,16th,False,False
P3,Oboe,103,Eb,E,-1,5,1,16th,False,False
P3,Oboe,103,D,D,,5,1,16th,False,False
P3,Oboe,103,C,C,,5,1,16th,False,False
P3,Oboe,103,Bb,B,-1,4,1,16th,False,False
P3,Oboe,104,A,A,,4,1,16th,False,False
P3,Oboe,104,Bb,B,-1,4,1,16th,False,False
P3,Oboe,104,G,G,,4,1,16th,False,False
P3,Oboe,104,A,A,,4,1,16th,False,False
P3,Oboe,104,Bb,B,-1,4,1,16th,False,False
P3,Oboe,104,C,C,,5,1,16th,False,False
P3,Oboe,104,A,A,,4,1,16th,False,False
P3,Oboe,104,Bb,B,-1,4,1,16th,False,False
P3,Oboe,105,C,C,,5,1,16th,False,False
P3,Oboe,105,D,D,,5,1,16th,False,False
P3,Oboe,105,Bb,B,-1,4,1,16th,False,False
P3,Oboe,105,C,C,,5,1,16th,False,False
P3,Oboe,105,D,D,,5,1,16th,False,False
P3,Oboe,105,C,C,,5,1,16th,False,False
P3,Oboe,105,Bb,B,-1,4,1,16th,False,False
P3,Oboe,105,A,A,,4,1,16th,False,False
P3,Oboe,106,G,G,,4,1,16th,False,False
P3,Oboe,106,A,A,,4,1,16th,False,False
P3,Oboe,106,Bb,B,-1,4,1,16th,False,False
P3,Oboe,106,C,C,,5,1,16th,False,False
P3,Oboe,106,A,A,,4,3,eighth,True,False
P3,Oboe,106,Bb,B,-1,4,1,16th,False,False
P3,Oboe,107,Bb,B,-1,4,2,eighth,False,False
P3,Oboe,107,F,F,,5,2,eighth,False,False
P3,Oboe,107,F,F,,5,2,eighth,False,False
P3,Oboe,107,Eb,E,-1,5,1,16th,False,False
P3,Oboe,107,F,F,,5,1,16th,False,False
P3,Oboe,108,G,G,,5,2,eighth,False,False
P3,Oboe,108,F,F,,5,1,16th,False,False
P3,Oboe,108,Eb,E,-1,5,1,16th,False,False
P3,Oboe,108,F,F,,5,2,eighth,False,False
P3,Oboe,108,Bb,B,-1,5,2,eighth,False,False
P3,Oboe,109,F,F,,5,2,eighth,False,False
P3,Oboe,109,D,D,,5,1,16th,False,False
P3,Oboe,109,Eb,E,-1,5,1,16th,False,False
P3,Oboe,109,F,F,,5,2,eighth,False,False
P3,Oboe,109,Eb,E,-1,5,1,16th,False,False
P3,Oboe,109,F,F,,5,1,16th,False,False
P3,Oboe,110,G,G,,5,2,eighth,False,False
P3,Oboe,110,F,F,,5,1,16th,False,False
P3,Oboe,110,Eb,E,-1,5,1,16th,False,False
P3,Oboe,110,F,F,,5,1,16th,False,False
P3,Oboe,110,Eb,E,-1,5,1,16th,False,False
P3,Oboe,110,D,D,,5,1,16th,False,False
P3,Oboe,110,F,F,,5,1,16th,False,False
P3,Oboe,111,Eb,E,-1,5,1,16th,False,False
P3,Oboe,111,D,D,,5,1,16th,False,False
P3,Oboe,111,C,C,,5,1,16th,False,False
P3,Oboe,111,Eb,E,-1,5,1,16th,False,False
P3,Oboe,111,D,D,,5,1,16th,False,False
P3,Oboe,111,C,C,,5,1,16th,False,False
P3,Oboe,111,Bb,B,-1,4,1,16th,False,False
P3,Oboe,111,D,D,,5,1,16th,False,False
P3,Oboe,112,C,C,,5,1,16th,False,False
P3,Oboe,112,Bb,B,-1,4,1,16th,False,False
P3,Oboe,112,C,C,,5,1,16th,False,False
P3,Oboe,112,D,D,,5,1,16th,False,False
P3,Oboe,112,Eb,E,-1,5,1,16th,False,False
P3,Oboe,112,D,D,,5,1,16th,False,False
P3,Oboe,112,C,C,,5,1,16th,False,False
P3,Oboe,112,Bb,B,-1,4,1,16th,False,False
P3,Oboe,113,C,C,,5,2,eighth,False,False
P3,Oboe,113,F,F,,4,1,16th,False,False
P3,Oboe,113,G,G,,4,1,16th,False,False
P3,Oboe,113,A,A,,4,2,eighth,False,False
P3,Oboe,113,G,G,,4,1,16th,False,False
P3,Oboe,113,A,A,,4,1,16th,False,False
P3,Oboe,114,Bb,B,-1,4,2,eighth,False,False
P3,Oboe,114,A,A,,4,1,16th,False,False
P3,Oboe,114,G,G,,4,1,16th,False,False
P3,Oboe,114,A,A,,4,2,eighth,False,False
P3,Oboe,114,F,F,,4,1,16th,False,False
P3,Oboe,114,G,G,,4,1,16th,False,False
P3,Oboe,115,A,A,,4,2,eighth,False,False
P3,Oboe,115,F,F,,4,1,16th,False,False
P3,Oboe,115,G,G,,4,1,16th,False,False
P3,Oboe,115,A,A,,4,2,eighth,False,False
P3,Oboe,115,G,G,,4,1,16th,False,False
P3,Oboe,115,A,A,,4,1,16th,False,False
P3,Oboe,116,Bb,B,-1,4,2,eighth,False,False
P3,Oboe,116,,,,,2,eighth,False,True
P3,Oboe,116,A,A,,4,2,eighth,False,False
P3,Oboe,116,,,,,2,eighth,False,True
P3,Oboe,117,G,G,,4,2,eighth,False,False
P3,Oboe,117,,,,,2,eighth,False,True
P3,Oboe,117,F,F,,4,2,eighth,False,False
P3,Oboe,117,,,,,2,eighth,False,True
P3,Oboe,118,E,E,,4,1,16th,False,False
P3,Oboe,118,D,D,,4,1,16th,False,False
P3,Oboe,118,E,E,,4,1,16th,False,False
P3,Oboe,118,F,F,,4,1,16th,False,False
P3,Oboe,118,G,G,,4,1,16th,False,False
P3,Oboe,118,F,F,,4,1,16th,False,False
P3,Oboe,118,E,E,,4,1,16th,False,False
P3,Oboe,118,D,D,,4,1,16th,False,False
P3,Oboe,119,E,E,,4,2,eighth,False,False
P3,Oboe,119,Bb,B,-1,5,2,eighth,False,False
P3,Oboe,119,G,G,,5,2,eighth,False,False
P3,Oboe,119,E,E,,5,2,eighth,False,False
P3,Oboe,120,C,C,,5,4,quarter,False,False
P3,Oboe,120,,,,,2,eighth,False,True
P3,Oboe,120,E,E,,5,1,16th,False,False
P3,Oboe,120,F,F,,5,1,16th,False,False
P3,Oboe,121,G,G,,5,2,eighth,False,False
P3,Oboe,121,Bb,B,-1,5,2,eighth,False,False
P3,Oboe,121,G,G,,5,2,eighth,False,False
P3,Oboe,121,E,E,,5,2,eighth,False,False
P3,Oboe,122,C,C,,5,2,eighth,False,False
P3,Oboe,122,,,,,2,eighth,False,True
P3,Oboe,122,E,E,,5,2,eighth,False,False
P3,Oboe,122,,,,,2,eighth,False,True
P3,Oboe,123,F,F,,5,2,eighth,False,False
P3,Oboe,123,,,,,2,eighth,False,True
P3,Oboe,123,G,G,,5,2,eighth,False,False
P3,Oboe,123,,,,,2,eighth,False,True
P3,Oboe,124,C,C,,5,2,eighth,False,False
P3,Oboe,124,,,,,2,eighth,False,True
P3,Oboe,124,E,E,,5,2,eighth,False,False
P3,Oboe,124,,,,,2,eighth,False,True
P3,Oboe,125,F,F,,5,2,eighth,False,False
P3,Oboe,125,,,,,2,eighth,False,True
P3,Oboe,125,G,G,,5,2,eighth,False,False
P3,Oboe,125,,,,,2,eighth,False,True
P3,Oboe,126,D,D,,5,4,quarter,False,False
P3,Oboe,126,,,,,2,eighth,False,True
P3,Oboe,126,C,C,,5,2,eighth,False,False
P3,Oboe,127,G,G,,5,2,eighth,False,False
P3,Oboe,127,G,G,,5,2,eighth,False,False
P3,Oboe,127,G,G,,5,2,eighth,False,False
P3,Oboe,127,F,F,,5,1,16th,False,False
P3,Oboe,127,E,E,,5,1,16th,False,False
P3,Oboe,128,F,F,,5,2,eighth,False,False
P3,Oboe,128,F,F,,5,2,eighth,False,False
P3,Oboe,128,F,F,,5,2,eighth,False,False
P3,Oboe,128,G,G,,5,1,16th,False,False
P3,Oboe,128,F,F,,5,1,16th,False,False
P3,Oboe,129,E,E,,5,2,eighth,False,False
P3,Oboe,129,E,E,,5,2,eighth,False,False
P3,Oboe,129,E,E,,5,2,eighth,False,False
P3,Oboe,129,D,D,,5,1,16th,False,False
P3,Oboe,129,C,C,,5,1,16th,False,False
P3,Oboe,130,D,D,,5,2,eighth,False,False
P3,Oboe,130,D,D,,5,2,eighth,False,False
P3,Oboe,130,D,D,,5,2,eighth,False,False
P3,Oboe,130,E,E,,5,1,16th,False,False
P3,Oboe,130,D,D,,5,1,16th,False,False
P3,Oboe,131,C,C,,5,2,eighth,False,False
P3,Oboe,131,C,C,,5,2,eighth,False,False
P3,Oboe,131,C,C,,5,2,eighth,False,False
P3,Oboe,131,Bb,B,-1,4,1,16th,False,False
P3,Oboe,131,A,A,,4,1,16th,False,False
P3,Oboe,132,Bb,B,-1,4,1,16th,False,False
P3,Oboe,132,G,G,,5,1,16th,False,False
P3,Oboe,132,F,F,,5,1,16th,False,False
P3,Oboe,132,Eb,E,-1,5,1,16th,False,False
P3,Oboe,132,D,D,,5,1,16th,False,False
P3,Oboe,132,C,C,,5,1,16th,False,False
P3,Oboe,132,Bb,B,-1,4,1,16th,False,False
P3,Oboe,132,A,A,,4,1,16th,False,False
P3,Oboe,133,G,G,,4,1,16th,False,False
P3,Oboe,133,A,A,,4,1,16th,False,False
P3,Oboe,133,F,F,,4,1,16th,False,False
P3,Oboe,133,G,G,,4,1,16th,False,False
P3,Oboe,133,A,A,,4,1,16th,False,False
P3,Oboe,133,Bb,B,-1,4,1,16th,False,False
P3,Oboe,133,G,G,,4,1,16th,False,False
P3,Oboe,133,A,A,,4,1,16th,False,False
P3,Oboe,134,Bb,B,-1,4,1,16th,False,False
P3,Oboe,134,C,C,,5,1,16th,False,False
P3,Oboe,134,A,A,,4,1,16th,False,False
P3,Oboe,134,Bb,B,-1,4,1,16th,False,False
P3,Oboe,134,C,C,,5,2,eighth,False,False
P3,Oboe,134,C,C,,5,2,eighth,False,False
P3,Oboe,135,C,C,,5,2,eighth,False,False
P3,Oboe,135,Bb,B,-1,4,1,16th,False,False
P3,Oboe,135,A,A,,4,1,16th,False,False
P3,Oboe,135,G,G,,4,3,eighth,True,False
P3,Oboe,135,F,F,,4,1,16th,False,False
P3,Oboe,136,F,F,,4,4,quarter,False,False
P3,Oboe,136,C,C,,5,4,quarter,False,False
P3,Oboe,137,Bb,B,-1,4,4,quarter,False,False
P3,Oboe,137,F,F,,5,4,quarter,False,False
P3,Oboe,138,A,A,,4,4,quarter,False,False
P3,Oboe,138,C,C,,5,4,quarter,False,False
P3,Oboe,139,Bb,B,-1,4,4,quarter,False,False
P3,Oboe,139,F,F,,5,4,quarter,False,False
P4,Violin,1,,,,,8,,False,True
P4,Violin,2,,,,,8,,False,True
P4,Violin,3,,,,,8,,False,True
P4,Violin,4,,,,,8,,False,True
P4,Violin,5,,,,,8,,False,True
P4,Violin,6,,,,,8,,False,True
P4,Violin,7,,,,,8,,False,True
P4,Violin,8,,,,,8,,False,True
P4,Violin,9,,,,,8,,False,True
P4,Violin,10,,,,,8,,False,True
P4,Violin,11,,,,,8,,False,True
P4,Violin,12,,,,,8,,False,True
P4,Violin,13,,,,,8,,False,True
P4,Violin,14,,,,,8,,False,True
P4,Violin,15,,,,,8,,False,True
P4,Violin,16,,,,,8,,False,True
P4,Violin,17,,,,,8,,False,True
P4,Violin,18,,,,,8,,False,True
P4,Violin,19,,,,,8,,False,True
P4,Violin,20,,,,,8,,False,True
P4,Violin,21,F,F,,4,2,eighth,False,False
P4,Violin,21,C,C,,5,2,eighth,False,False
P4,Violin,21,C,C,,5,2,eighth,False,False
P4,Violin,21,Bb,B,-1,4,1,16th,False,False
P4,Violin,21,C,C,,5,1,16th,False,False
P4,Violin,22,D,D,,5,2,eighth,False,False
P4,Violin,22,C,C,,5,1,16th,False,False
P4,Violin,22,Bb,B,-1,4,1,16th,False,False
P4,Violin,22,C,C,,5,2,eighth,False,False
P4,Violin,22,F,F,,5,2,eighth,False,False
P4,Violin,23,C,C,,5,2,eighth,False,False
P4,Violin,23,A,A,,4,1,16th,False,False
P4,Violin,23,Bb,B,-1,4,1,16th,False,False
P4,Violin,23,C,C,,5,2,eighth,False,False
P4,Violin,23,Bb,B,-1,4,1,16th,False,False
P4,Violin,23,C,C,,5,1,16th,False,False
P4,Violin,24,D,D,,5,2,eighth,False,False
P4,Violin,24,C,C,,5,1,16th,False,False
P4,Violin,24,Bb,B,-1,4,1,16th,False,False
P4,Violin,24,C,C,,5,1,16th,False,False
P4,Violin,24,Bb,B,-1,4,1,16th,False,False
P4,Violin,24,A,A,,4,1,16th,False,False
P4,Violin,24,C,C,,5,1,16th,False,False
P4,Violin,25,Bb,B,-1,4,1,16th,False,False
P4,Violin,25,A,A,,4,1,16th,False,False
P4,Violin,25,G,G,,4,1,16th,False,False
P4,Violin,25,Bb,B,-1,4,1,16th,False,False
P4,Violin,25,A,A,,4,1,16th,False,False
P4,Violin,25,G,G,,4,1,16th,False,False
P4,Violin,25,F,F,,4,1,16th,False,False
P4,Violin,25,A,A,,4,1,16th,False,False
P4,Violin,26,G,G,,4,1,16th,False,False
P4,Violin,26,F,F,,4,1,16th,False,False
P4,Violin,26,G,G,,4,1,16th,False,False
P4,Violin,26,A,A,,4,1,16th,False,False
P4,Violin,26,Bb,B,-1,4,1,16th,False,False
P4,Violin,26,A,A,,4,1,16th,False,False
P4,Violin,26,G,G,,4,1,16th,False,False
P4,Violin,26,F,F,,4,1,16th,False,False
P4,Violin,27,G,G,,4,2,eighth,False,False
P4,Violin,27,C,C,,4,2,eighth,False,False
P4,Violin,27,C,C,,5,2,eighth,False,False
P4,Violin,27,,,,,2,eighth,False,True
P4,Violin,28,C,C,,5,2,eighth,False,False
P4,Violin,28,,,,,2,eighth,False,True
P4,Violin,28,C,C,,5,2,eighth,False,False
P4,Violin,28,,,,,2,eighth,False,True
P4,Violin,29,C,C,,5,2,eighth,False,False
P4,Violin,29,,,,,2,eighth,False,True
P4,Violin,29,C,C,,5,2,eighth,False,False
P4,Violin,29,,,,,2,eighth,False,True
P4,Violin,30,C,C,,5,2,eighth,False,False
P4,Violin,30,D,D,,5,4,quarter,False,False
P4,Violin,30,C,C,,5,2,eighth,False,False
P4,Violin,31,C,C,,5,2,eighth,False,False
P4,Violin,31,B,B,,4,2,eighth,False,False
P4,Violin,31,C,C,,5,1,16th,False,False
P4,Violin,31,B,B,,4,1,16th,False,False
P4,Violin,31,A,A,,4,1,16th,False,False
P4,Violin,31,C,C,,5,1,16th,False,False
P4,Violin,32,B,B,,4,1,16th,False,False
P4,Violin,32,A,A,,4,1,16th,False,False
P4,Violin,32,B,B,,4,1,16th,False,False
P4,Violin,32,C,C,,5,1,16th,False,False
P4,Violin,32,D,D,,5,1,16th,False,False
P4,Violin,32,C,C,,5,1,16th,False,False
P4,Violin,32,B,B,,4,1,16th,False,False
P4,Violin,32,A,A,,4,1,16th,False,False
P4,Violin,33,B,B,,4,4,quarter,False,False
P4,Violin,33,,,,,2,eighth,False,True
P4,Violin,33,E,E,,5,2,eighth,False,False
P4,Violin,34,A,A,,4,4,quarter,False,False
P4,Violin,34,A,A,,4,1,16th,False,False
P4,Violin,34,D,D,,5,1,16th,False,False
P4,Violin,34,F,F,,5,1,16th,False,False
P4,Violin,34,D,D,,5,1,16th,False,False
P4,Violin,35,B,B,,4,4,quarter,False,False
P4,Violin,35,B,B,,4,1,16th,False,False
P4,Violin,35,E,E,,5,1,16th,False,False
P4,Violin,35,G,G,,5,1,16th,False,False
P4,Violin,35,E,E,,5,1,16th,False,False
P4,Violin,36,C,C,,5,4,quarter,False,False
P4,Violin,36,C,C,,5,1,16th,False,False
P4,Violin,36,F,F,,5,1,16th,False,False
P4,Violin,36,A,A,,5,1,16th,False,False
P4,Violin,36,F,F,,5,1,16th,False,False
P4,Violin,37,D,D,,5,4,quarter,False,False
P4,Violin,37,D,D,,5,1,16th,False,False
P4,Violin,37,C,C,,5,1,16th,False,False
P4,Violin,37,B,B,,4,1,16th,False,False
P4,Violin,37,A,A,,4,1,16th,False,False
P4,Violin,38,G,G,,4,1,16th,False,False
P4,Violin,38,F,F,,4,1,16th,False,False
P4,Violin,38,E,E,,4,1,16th,False,False
P4,Violin,38,G,G,,4,1,16th,False,False
P4,Violin,38,F,F,,4,1,16th,False,False
P4,Violin,38,E,E,,4,1,16th,False,False
P4,Violin,38,D,D,,4,1,16th,False,False
P4,Violin,38,F,F,,4,1,16th,False,False
P4,Violin,39,E,E,,4,4,quarter,False,False
P4,Violin,39,,,,,1,16th,False,True
P4,Violin,39,B,B,,4,1,16th,False,False
P4,Violin,39,C,C,,5,1,16th,False,False
P4,Violin,39,D,D,,5,1,16th,False,False
P4,Violin,40,E,E,,5,1,16th,False,False
P4,Violin,40,F,F,,5,1,16th,False,False
P4,Violin,40,G,G,,5,1,16th,False,False
P4,Violin,40,A,A,,5,1,16th,False,False
P4,Violin,40,D,D,,5,1,16th,False,False
P4,Violin,40,E,E,,5,1,16th,False,False
P4,Violin,40,F,F,,5,1,16th,False,False
P4,Violin,40,G,G,,5,1,16th,False,False
P4,Violin,41,E,E,,5,2,eighth,False,False
P4,Violin,41,C,C,,5,1,16th,False,False
P4,Violin,41,D,D,,5,1,16th,False,False
P4,Violin,41,E,E,,5,2,eighth,False,False
P4,Violin,41,D,D,,5,1,16th,False,False
P4,Violin,41,E,E,,5,1,16th,False,False
P4,Violin,42,F,F,,5,2,eighth,False,False
P4,Violin,42,E,E,,5,1,16th,False,False
P4,Violin,42,D,D,,5,1,16th,False,False
P4,Violin,42,E,E,,5,2,eighth,False,False
P4,Violin,42,C,C,,5,1,16th,False,False
P4,Violin,42,D,D,,5,1,16th,False,False
P4,Violin,43,E,E,,5,2,eighth,False,False
P4,Violin,43,C,C,,5,1,16th,False,False
P4,Violin,43,D,D,,5,1,16th,False,False
P4,Violin,43,E,E,,5,2,eighth,False,False
P4,Violin,43,D,D,,5,1,16th,False,False
P4,Violin,43,E,E,,5,1,16th,False,False
P4,Violin,44,F,F,,5,4,quarter,False,False
P4,Violin,44,E,E,,5,4,quarter,False,False
P4,Violin,45,D,D,,5,4,quarter,False,False
P4,Violin,45,C,C,,5,4,quarter,False,False
P4,Violin,46,G,G,,5,4,quarter,False,False
P4,Violin,46,G,G,,5,4,quarter,False,False
P4,Violin,47,G,G,,5,4,quarter,False,False
P4,Violin,47,,,,,2,eighth,False,True
P4,Violin,47,E,E,,5,2,eighth,False,False
P4,Violin,48,A,A,,5,2,eighth,False,False
P4,Violin,48,A,A,,5,2,eighth,False,False
P4,Violin,48,A,A,,5,2,eighth,False,False
P4,Violin,48,G,G,,5,1,16th,False,False
P4,Violin,48,F,F,,5,1,16th,False,False
P4,Violin,49,G,G,,5,2,eighth,False,False
P4,Violin,49,G,G,,5,2,eighth,False,False
P4,Violin,49,G,G,,5,2,eighth,False,False
P4,Violin,49,A,A,,5,1,16th,False,False
P4,Violin,49,G,G,,5,1,16th,False,False
P4,Violin,50,F,F,,5,2,eighth,False,False
P4,Violin,50,F,F,,5,2,eighth,False,False
P4,Violin,50,F,F,,5,2,eighth,False,False
P4,Violin,50,E,E,,5,1,16th,False,False
P4,Violin,50,D,D,,5,1,16th,False,False
P4,Violin,51,E,E,,5,2,eighth,False,False
P4,Violin,51,E,E,,5,2,eighth,False,False
P4,Violin,51,E,E,,5,2,eighth,False,False
P4,Violin,51,F,F,,5,1,16th,False,False
P4,Violin,51,E,E,,5,1,16th,False,False
P4,Violin,52,D,D,,5,2,eighth,False,False
P4,Violin,52,D,D,,5,2,eighth,False,False
P4,Violin,52,D,D,,5,2,eighth,False,False
P4,Violin,52,C,C,,5,1,16th,False,False
P4,Violin,52,B,B,,4,1,16th,False,False
P4,Violin,53,C,C,,5,4,quarter,False,False
P4,Violin,53,,,,,2,eighth,False,True
P4,Violin,53,E,E,,5,2,eighth,False,False
P4,Violin,54,E,E,,5,2,eighth,False,False
P4,Violin,54,A,A,,4,2,eighth,False,False
P4,Violin,54,D,D,,5,2,eighth,False,False
P4,Violin,54,B,B,,4,2,eighth,False,False
P4,Violin,55,G,G,,5,2,eighth,False,False
P4,Violin,55,F,F,,5,1,16th,False,False
P4,Violin,55,E,E,,5,1,16th,False,False
P4,Violin,55,D,D,,5,4,quarter,False,False
P4,Violin,56,,,,,8,,False,True
P4,Violin,57,C,C,,4,2,eighth,False,False
P4,Violin,57,G,G,,4,2,eighth,False,False
P4,Violin,57,G,G,,4,2,eighth,False,False
P4,Violin,57,F,F,,4,1,16th,False,False
P4,Violin,57,G,G,,4,1,16th,False,False
P4,Violin,58,A,A,,4,2,eighth,False,False
P4,Violin,58,G,G,,4,1,16th,False,False
P4,Violin,58,F,F,,4,1,16th,False,False
P4,Violin,58,G,G,,4,2,eighth,False,False
P4,Violin,58,C,C,,5,2,eighth,False,False
P4,Violin,59,G,G,,4,2,eighth,False,False
P4,Violin,59,E,E,,4,1,16th,False,False
P4,Violin,59,F,F,,4,1,16th,False,False
P4,Violin,59,G,G,,4,2,eighth,False,False
P4,Violin,59,F,F,,4,1,16th,False,False
P4,Violin,59,G,G,,4,1,16th,False,False
P4,Violin,60,A,A,,4,2,eighth,False,False
P4,Violin,60,G,G,,4,1,16th,False,False
P4,Violin,60,F,F,,4,1,16th,False,False
P4,Violin,60,G,G,,4,1,16th,False,False
P4,Violin,60,F,F,,4,1,16th,False,False
P4,Violin,60,E,E,,4,1,16th,False,False
P4,Violin,60,G,G,,4,1,16th,False,False
P4,Violin,61,F,F,,4,1,16th,False,False
P4,Violin,61,E,E,,4,1,16th,False,False
P4,Violin,61,D,D,,4,1,16th,False,False
P4,Violin,61,F,F,,4,1,16th,False,False
P4,Violin,61,E,E,,4,1,16th,False,False
P4,Violin,61,D,D,,4,1,16th,False,False
P4,Violin,61,C,C,,4,1,16th,False,False
P4,Violin,61,E,E,,4,1,16th,False,False
P4,Violin,62,D,D,,4,1,16th,False,False
P4,Violin,62,C,C,,4,1,16th,False,False
P4,Violin,62,D,D,,4,1,16th,False,False
P4,Violin,62,E,E,,4,1,16th,False,False
P4,Violin,62,F,F,,4,1,16th,False,False
P4,Violin,62,E,E,,4,1,16th,False,False
P4,Violin,62,D,D,,4,1,16th,False,False
P4,Violin,62,C,C,,4,1,16th,False,False
P4,Violin,63,D,D,,4,1,16th,False,False
P4,Violin,63,C,C,,4,1,16th,False,False
P4,Violin,63,B,B,,3,1,16th,False,False
P4,Violin,63,C,C,,4,1,16th,False,False
P4,Violin,63,D,D,,4,1,16th,False,False
P4,Violin,63,C,C,,4,1,16th,False,False
P4,Violin,63,D,D,,4,1,16th,False,False
P4,Violin,63,F,F,,4,1,16th,False,False
P4,Violin,64,E,E,,4,1,16th,False,False
P4,Violin,64,D,D,,4,1,16th,False,False
P4,Violin,64,E,E,,4,1,16th,False,False
P4,Violin,64,F,F,,4,1,16th,False,False
P4,Violin,64,G,G,,4,1,16th,False,False
P4,Violin,64,F,F,,4,1,16th,False,False
P4,Violin,64,E,E,,4,1,16th,False,False
P4,Violin,64,D,D,,4,1,16th,False,False
P4,Violin,65,E,E,,4,1,16th,False,False
P4,Violin,65,D,D,,4,1,16th,False,False
P4,Violin,65,C#,C,1,4,1,16th,False,False
P4,Violin,65,D,D,,4,1,16th,False,False
P4,Violin,65,E,E,,4,1,16th,False,False
P4,Violin,65,D,D,,4,1,16th,False,False
P4,Violin,65,E,E,,4,1,16th,False,False
P4,Violin,65,G,G,,4,1,16th,False,False
P4,Violin,66,F,F,,4,2,eighth,False,False
P4,Violin,66,D,D,,4,1,16th,False,False
P4,Violin,66,E,E,,4,1,16th,False,False
P4,Violin,66,F,F,,4,2,eighth,False,False
P4,Violin,66,E,E,,4,1,16th,False,False
P4,Violin,66,F,F,,4,1,16th,False,False
