part,instrument,measure,pitch,step,alter,octave,duration,type,dotted,rest
P3,Oboe                ,13,A,A,,4,2,16th,False,False
P3,Oboe                ,13,Bb,B,-1,4,2,16th,False,False
P3,Oboe                ,13,C,C,,5,4,eighth,False,False
P3,Oboe                ,13,A,A,,4,2,16th,False,False
P3,Oboe                ,13,Bb,B,-1,4,2,16th,False,False
P3,Oboe                ,13,C,C,,5,4,eighth,False,False
P3,Oboe                ,13,F,F,,5,4,eighth,False,False
P3,Oboe                ,13,C,C,,5,4,eighth,False,False
P3,Oboe                ,13,C,C,,5,4,eighth,False,False
P3,Oboe                ,14,D,D,,5,2,16th,False,False
P3,Oboe                ,14,E,E,,5,2,16th,False,False
P3,Oboe                ,14,D,D,,5,2,16th,False,False
P3,Oboe                ,14,E,E,,5,2,16th,False,False
P3,Oboe                ,14,E,E,,5,6,eighth,True,False
P3,Oboe                ,14,D,D,,5,1,32nd,False,False
P3,Oboe                ,14,E,E,,5,1,32nd,False,False
P3,Oboe                ,14,F,F,,5,4,eighth,False,False
P3,Oboe                ,14,F,F,,4,2,16th,False,False
P3,Oboe                ,14,G,G,,4,2,16th,False,False
P3,Oboe                ,14,A,A,,4,2,16th,False,False
P3,Oboe                ,14,Bb,B,-1,4,2,16th,False,False
P3,Oboe                ,14,C,C,,5,2,16th,False,False
P3,Oboe                ,14,A,A,,4,2,16th,False,False
P3,Oboe                ,15,D,D,,5,2,16th,False,False
P3,Oboe                ,15,Bb,B,-1,4,2,16th,False,False
P3,Oboe                ,15,G,G,,4,2,16th,False,False
P3,Oboe                ,15,Bb,B,-1,4,2,16th,False,False
P3,Oboe                ,15,E,E,,4,2,16th,False,False
P3,Oboe                ,15,G,G,,4,2,16th,False,False
P3,Oboe                ,15,C,C,,5,2,16th,False,False
P3,Oboe                ,15,Bb,B,-1,4,2,16th,False,False
P3,Oboe                ,15,A,A,,4,2,16th,False,False
P3,Oboe                ,15,Bb,B,-1,4,2,16th,False,False
P3,Oboe                ,15,C,C,,5,2,16th,False,False
P3,Oboe                ,15,A,A,,4,2,16th,False,False
P3,Oboe                ,15,F,F,,4,4,eighth,False,False
P3,Oboe                ,15,A,A,,5,4,eighth,False,False
P3,Oboe                ,16,G,G,,5,4,eighth,False,False
P3,Oboe                ,16,E,E,,5,2,16th,False,False
P3,Oboe                ,16,F,F,,5,2,16th,False,False
P3,Oboe                ,16,G,G,,5,4,eighth,False,False
P3,Oboe                ,16,E,E,,5,2,16th,False,False
P3,Oboe                ,16,F,F,,5,2,16th,False,False
P3,Oboe                ,16,G,G,,5,4,eighth,False,False
P3,Oboe                ,16,C,C,,6,4,eighth,False,False
P3,Oboe                ,16,G,G,,5,4,eighth,False,False
P3,Oboe                ,16,C,C,,6,4,eighth,False,False
P3,Oboe                ,17,G,G,,5,4,eighth,False,False
P3,Oboe                ,17,E,E,,5,2,16th,False,False
P3,Oboe                ,17,F,F,,5,2,16th,False,False
P3,Oboe                ,17,G,G,,5,4,eighth,False,False
P3,Oboe                ,17,E,E,,5,2,16th,False,False
P3,Oboe                ,17,F,F,,5,2,16th,False,False
P3,Oboe                ,17,G,G,,5,4,eighth,False,False
P3,Oboe                ,17,C,C,,6,4,eighth,False,False
P3,Oboe                ,17,G,G,,5,2,16th,False,False
P3,Oboe                ,17,C,C,,5,2,16th,False,False
P3,Oboe                ,17,E,E,,4,2,16th,False,False
P3,Oboe                ,17,C,C,,5,2,16th,False,False
P3,Oboe                ,18,F,F,,4,2,16th,False,False
P3,Oboe                ,18,C,C,,5,2,16th,False,False
P3,Oboe                ,18,F,F,,4,2,16th,False,False
P3,Oboe                ,18,C,C,,5,2,16th,False,False
P3,Oboe                ,18,F,F,,4,2,16th,False,False
P3,Oboe                ,18,D,D,,5,2,16th,False,False
P3,Oboe                ,18,F,F,,4,2,16th,False,False
P3,Oboe                ,18,D,D,,5,2,16th,False,False
P3,Oboe                ,18,G,G,,4,2,16th,False,False
P3,Oboe                ,18,E,E,,5,2,16th,False,False
P3,Oboe                ,18,G,G,,4,2,16th,False,False
P3,Oboe                ,18,E,E,,5,2,16th,False,False
P3,Oboe                ,18,G,G,,4,2,16th,False,False
P3,Oboe                ,18,C,C,,5,2,16th,False,False
P3,Oboe                ,18,G,G,,4,2,16th,False,False
P3,Oboe                ,18,C,C,,5,2,16th,False,False
P3,Oboe                ,19,F,F,,4,2,16th,False,False
P3,Oboe                ,19,C,C,,5,2,16th,False,False
P3,Oboe                ,19,F,F,,4,2,16th,False,False
P3,Oboe                ,19,C,C,,5,2,16th,False,False
P3,Oboe                ,19,F,F,,4,2,16th,False,False
P3,Oboe                ,19,B,B,,4,2,16th,False,False
P3,Oboe                ,19,F,F,,4,2,16th,False,False
P3,Oboe                ,19,B,B,,4,2,16th,False,False
P3,Oboe                ,19,C,C,,5,2,16th,False,False
P3,Oboe                ,19,D,D,,5,2,16th,False,False
P3,Oboe                ,19,E,E,,5,2,16th,False,False
P3,Oboe                ,19,C,C,,5,2,16th,False,False
P3,Oboe                ,19,G,G,,4,2,16th,False,False
P3,Oboe                ,19,C,C,,5,2,16th,False,False
P3,Oboe                ,19,E,E,,5,2,16th,False,False
P3,Oboe                ,19,C,C,,5,2,16th,False,False
P3,Oboe                ,20,G,G,,5,4,eighth,False,False
P3,Oboe                ,20,E,E,,5,2,16th,False,False
P3,Oboe                ,20,F,F,,5,2,16th,False,False
P3,Oboe                ,20,G,G,,5,4,eighth,False,False
P3,Oboe                ,20,E,E,,5,2,16th,False,False
P3,Oboe                ,20,F,F,,5,2,16th,False,False
P3,Oboe                ,20,G,G,,5,4,eighth,False,False
P3,Oboe                ,20,C,C,,6,4,eighth,False,False
P3,Oboe                ,20,G,G,,5,4,eighth,False,False
P3,Oboe                ,20,C,C,,6,4,eighth,False,False
P3,Oboe                ,21,G,G,,5,4,eighth,False,False
P3,Oboe                ,21,E,E,,5,2,16th,False,False
P3,Oboe                ,21,F,F,,5,2,16th,False,False
P3,Oboe                ,21,G,G,,5,4,eighth,False,False
P3,Oboe                ,21,E,E,,5,2,16th,False,False
P3,Oboe                ,21,F,F,,5,2,16th,False,False
P3,Oboe                ,21,G,G,,5,4,eighth,False,False
P3,Oboe                ,21,C,C,,6,4,eighth,False,False
P3,Oboe                ,21,G,G,,5,8,quarter,False,False
P3,Oboe                ,22,,,,,32,,False,True
P3,Oboe                ,23,,,,,16,half,False,True
P3,Oboe                ,23,,,,,8,quarter,False,True
P3,Oboe                ,23,,,,,4,eighth,False,True
P3,Oboe                ,23,C,C,,5,4,eighth,False,False
P3,Oboe                ,24,D,D,,5,2,16th,False,False
P3,Oboe                ,24,C,C,,5,2,16th,False,False
P3,Oboe                ,24,D,D,,5,2,16th,False,False
P3,Oboe                ,24,E,E,,5,2,16th,False,False
P3,Oboe                ,24,F,F,,5,2,16th,False,False
P3,Oboe                ,24,E,E,,5,2,16th,False,False
P3,Oboe                ,24,F,F,,5,2,16th,False,False
P3,Oboe                ,24,E,E,,5,2,16th,False,False
P3,Oboe                ,24,D,D,,5,2,16th,False,False
P3,Oboe                ,24,C,C,,5,2,16th,False,False
P3,Oboe                ,24,B,B,,4,2,16th,False,False
P3,Oboe                ,24,A,A,,4,2,16th,False,False
P3,Oboe                ,24,G,G,,4,2,16th,False,False
P3,Oboe                ,24,C,C,,5,2,16th,False,False
P3,Oboe                ,24,B,B,,4,2,16th,False,False
P3,Oboe                ,24,C,C,,5,2,16th,False,False
P3,Oboe                ,25,D,D,,5,2,16th,False,False
P3,Oboe                ,25,C,C,,5,2,16th,False,False
P3,Oboe                ,25,D,D,,5,2,16th,False,False
P3,Oboe                ,25,E,E,,5,2,16th,False,False
P3,Oboe                ,25,F,F,,5,2,16th,False,False
P3,Oboe                ,25,E,E,,5,2,16th,False,False
P3,Oboe                ,25,F,F,,5,2,16th,False,False
P3,Oboe                ,25,E,E,,5,2,16th,False,False
P3,Oboe                ,25,D,D,,5,2,16th,False,False
P3,Oboe                ,25,C,C,,5,2,16th,False,False
P3,Oboe                ,25,B,B,,4,2,16th,False,False
P3,Oboe                ,25,A,A,,4,2,16th,False,False
P3,Oboe                ,25,G,G,,4,2,16th,False,False
P3,Oboe                ,25,F,F,,4,2,16th,False,False
P3,Oboe                ,25,E,E,,4,2,16th,False,False
P3,Oboe                ,25,D,D,,4,2,16th,False,False
P3,Oboe                ,26,C,C,,4,4,eighth,False,False
P3,Oboe                ,26,E,E,,4,2,16th,False,False
P3,Oboe                ,26,D,D,,4,2,16th,False,False
P3,Oboe                ,26,C,C,,4,4,eighth,False,False
P3,Oboe                ,26,G,G,,4,2,16th,False,False
P3,Oboe                ,26,F,F,,4,2,16th,False,False
P3,Oboe                ,26,E,E,,4,4,eighth,False,False
P3,Oboe                ,26,C,C,,5,4,eighth,False,False
P3,Oboe                ,26,G,G,,4,2,16th,False,False
P3,Oboe                ,26,F,F,,4,2,16th,False,False
P3,Oboe                ,26,E,E,,4,2,16th,False,False
P3,Oboe                ,26,D,D,,4,2,16th,False,False
P3,Oboe                ,27,C,C,,4,4,eighth,False,False
P3,Oboe                ,27,E,E,,4,2,16th,False,False
P3,Oboe                ,27,D,D,,4,2,16th,False,False
P3,Oboe                ,27,C,C,,4,4,eighth,False,False
P3,Oboe                ,27,G,G,,4,2,16th,False,False
P3,Oboe                ,27,F,F,,4,2,16th,False,False
P3,Oboe                ,27,E,E,,4,4,eighth,False,False
P3,Oboe                ,27,C,C,,5,4,eighth,False,False
P3,Oboe                ,27,G,G,,4,2,16th,False,False
P3,Oboe                ,27,A,A,,4,2,16th,False,False
P3,Oboe                ,27,B,B,,4,2,16th,False,False
P3,Oboe                ,27,C,C,,5,2,16th,False,False
P3,Oboe                ,28,D,D,,5,2,16th,False,False
P3,Oboe                ,28,E,E,,5,2,16th,False,False
P3,Oboe                ,28,F,F,,5,2,16th,False,False
P3,Oboe                ,28,D,D,,5,2,16th,False,False
P3,Oboe                ,28,E,E,,5,2,16th,False,False
P3,Oboe                ,28,C,C,,5,2,16th,False,False
P3,Oboe                ,28,G,G,,4,2,16th,False,False
P3,Oboe                ,28,C,C,,5,2,16th,False,False
P3,Oboe                ,28,D,D,,5,2,16th,False,False
P3,Oboe                ,28,E,E,,5,2,16th,False,False
P3,Oboe                ,28,F,F,,5,2,16th,False,False
P3,Oboe                ,28,D,D,,5,2,16th,False,False
P3,Oboe                ,28,E,E,,5,2,16th,False,False
P3,Oboe                ,28,C,C,,5,2,16th,False,False
P3,Oboe                ,28,G,G,,5,4,eighth,False,False
P3,Oboe                ,29,F,F,,5,2,16th,False,False
P3,Oboe                ,29,E,E,,5,2,16th,False,False
P3,Oboe                ,29,D,D,,5,2,16th,False,False
P3,Oboe                ,29,C,C,,5,2,16th,False,False
P3,Oboe                ,29,G,G,,4,4,eighth,False,False
P3,Oboe                ,29,B,B,,4,4,eighth,False,False
P3,Oboe                ,29,C,C,,5,8,quarter,False,False
P3,Oboe                ,29,,,,,4,eighth,False,True
P3,Oboe                ,29,F,F,,5,4,eighth,False,False
P3,Oboe                ,30,D,D,,5,8,quarter,False,False
P3,Oboe                ,30,Bb,B,-1,4,8,quarter,False,False
P3,Oboe                ,30,C,C,,5,8,quarter,False,False
P3,Oboe                ,30,,,,,4,eighth,False,True
P3,Oboe                ,30,C,C,,5,4,eighth,False,False
P3,Oboe                ,31,Bb,B,-1,4,8,quarter,False,False
P3,Oboe                ,31,G,G,,4,8,quarter,False,False
P3,Oboe                ,31,F,F,,4,8,quarter,False,False
P3,Oboe                ,31,,,,,4,eighth,False,True
P3,Oboe                ,31,F,F,,4,4,eighth,False,False
P3,Oboe                ,32,F,F,,4,4,eighth,False,False
P3,Oboe                ,32,D,D,,4,2,16th,False,False
P3,Oboe                ,32,E,E,,4,2,16th,False,False
P3,Oboe                ,32,F,F,,4,4,eighth,False,False
P3,Oboe                ,32,D,D,,4,2,16th,False,False
P3,Oboe                ,32,E,E,,4,2,16th,False,False
P3,Oboe                ,32,F,F,,4,4,eighth,False,False
P3,Oboe                ,32,A,A,,4,4,eighth,False,False
P3,Oboe                ,32,F,F,,4,4,eighth,False,False
P3,Oboe                ,32,A,A,,4,4,eighth,False,False
P3,Oboe                ,33,F,F,,4,4,eighth,False,False
P3,Oboe                ,33,D,D,,4,2,16th,False,False
P3,Oboe                ,33,E,E,,4,2,16th,False,False
P3,Oboe                ,33,F,F,,4,4,eighth,False,False
P3,Oboe                ,33,D,D,,4,2,16th,False,False
P3,Oboe                ,33,E,E,,4,2,16th,False,False
P3,Oboe                ,33,F,F,,4,4,eighth,False,False
P3,Oboe                ,33,A,A,,4,4,eighth,False,False
P3,Oboe                ,33,F,F,,4,8,quarter,False,False
P3,Oboe                ,34,,,,,4,eighth,False,True
P3,Oboe                ,34,D,D,,5,4,eighth,False,False
P3,Oboe                ,34,G,G,,5,4,eighth,False,False
P3,Oboe                ,34,D,D,,5,4,eighth,False,False
P3,Oboe                ,34,E,E,,5,16,half,False,False
P3,Oboe                ,35,E,E,,5,4,eighth,False,False
P3,Oboe                ,35,C,C,,5,4,eighth,False,False
P3,Oboe                ,35,F,F,,5,4,eighth,False,False
P3,Oboe                ,35,C,C,,5,4,eighth,False,False
P3,Oboe                ,35,D,D,,5,16,half,False,False
P3,Oboe                ,36,D,D,,5,4,eighth,False,False
P3,Oboe                ,36,B,B,,4,4,eighth,False,False
P3,Oboe                ,36,E,E,,5,4,eighth,False,False
P3,Oboe                ,36,B,B,,4,4,eighth,False,False
P3,Oboe                ,36,C#,C,1,5,12,quarter,True,False
P3,Oboe                ,36,D,D,,5,2,16th,False,False
P3,Oboe                ,36,E,E,,5,2,16th,False,False
P3,Oboe                ,37,F,F,,5,4,eighth,False,False
P3,Oboe                ,37,A,A,,4,4,eighth,False,False
P3,Oboe                ,37,A,A,,4,4,eighth,False,False
P3,Oboe                ,37,F,F,,4,4,eighth,False,False
P3,Oboe                ,37,F,F,,4,4,eighth,False,False
P3,Oboe                ,37,D,D,,4,4,eighth,False,False
P3,Oboe                ,37,D,D,,4,4,eighth,False,False
P3,Oboe                ,37,D,D,,5,4,eighth,False,False
P3,Oboe                ,38,D,D,,5,4,eighth,False,False
P3,Oboe                ,38,A,A,,4,4,eighth,False,False
P3,Oboe                ,38,A,A,,4,4,eighth,False,False
P3,Oboe                ,38,F,F,,4,4,eighth,False,False
P3,Oboe                ,38,F,F,,4,4,eighth,False,False
P3,Oboe                ,38,D,D,,4,4,eighth,False,False
P3,Oboe                ,38,D,D,,4,4,eighth,False,False
P3,Oboe                ,38,A,A,,5,4,eighth,False,False
P3,Oboe                ,39,E,E,,5,2,16th,False,False
P3,Oboe                ,39,F,F,,5,2,16th,False,False
P3,Oboe                ,39,G,G,,5,2,16th,False,False
P3,Oboe                ,39,E,E,,5,2,16th,False,False
P3,Oboe                ,39,F,F,,5,2,16th,False,False
P3,Oboe                ,39,D,D,,5,2,16th,False,False
P3,Oboe                ,39,A,A,,4,2,16th,False,False
P3,Oboe                ,39,D,D,,5,2,16th,False,False
P3,Oboe                ,39,E,E,,5,2,16th,False,False
P3,Oboe                ,39,F,F,,5,2,16th,False,False
P3,Oboe                ,39,G,G,,5,2,16th,False,False
P3,Oboe                ,39,E,E,,5,2,16th,False,False
P3,Oboe                ,39,F,F,,5,2,16th,False,False
P3,Oboe                ,39,D,D,,5,2,16th,False,False
P3,Oboe                ,39,A,A,,5,4,eighth,False,False
P3,Oboe                ,40,G,G,,5,2,16th,False,False
P3,Oboe                ,40,F,F,,5,2,16th,False,False
P3,Oboe                ,40,E,E,,5,2,16th,False,False
P3,Oboe                ,40,D,D,,5,2,16th,False,False
P3,Oboe                ,40,A,A,,4,4,eighth,False,False
P3,Oboe                ,40,C#,C,1,5,4,eighth,False,False
P3,Oboe                ,40,D,D,,5,4,eighth,False,False
P3,Oboe                ,40,C,C,,5,2,16th,False,False
P3,Oboe                ,40,Bb,B,-1,4,2,16th,False,False
P3,Oboe                ,40,A,A,,4,2,16th,False,False
P3,Oboe                ,40,G,G,,4,2,16th,False,False
P3,Oboe                ,40,F,F,,4,2,16th,False,False
P3,Oboe                ,40,E,E,,4,2,16th,False,False
P3,Oboe                ,41,D,D,,4,2,16th,False,False
P3,Oboe                ,41,E,E,,4,2,16th,False,False
P3,Oboe                ,41,F,F,,4,2,16th,False,False
P3,Oboe                ,41,E,E,,4,2,16th,False,False
P3,Oboe                ,41,D,D,,4,2,16th,False,False
P3,Oboe                ,41,E,E,,4,2,16th,False,False
P3,Oboe                ,41,F,F,,4,2,16th,False,False
P3,Oboe                ,41,E,E,,4,2,16th,False,False
P3,Oboe                ,41,D,D,,4,2,16th,False,False
P3,Oboe                ,41,E,E,,4,2,16th,False,False
P3,Oboe                ,41,D,D,,4,2,16th,False,False
P3,Oboe                ,41,E,E,,4,2,16th,False,False
P3,Oboe                ,41,F,F,,4,2,16th,False,False
P3,Oboe                ,41,G,G,,4,2,16th,False,False
P3,Oboe                ,41,F,F,,4,2,16th,False,False
P3,Oboe                ,41,E,E,,4,2,16th,False,False
P3,Oboe                ,42,D,D,,4,2,16th,False,False
P3,Oboe                ,42,E,E,,4,2,16th,False,False
P3,Oboe                ,42,F,F,,4,2,16th,False,False
P3,Oboe                ,42,E,E,,4,2,16th,False,False
P3,Oboe                ,42,D,D,,4,2,16th,False,False
P3,Oboe                ,42,E,E,,4,2,16th,False,False
P3,Oboe                ,42,F,F,,4,2,16th,False,False
P3,Oboe                ,42,E,E,,4,2,16th,False,False
P3,Oboe                ,42,D,D,,4,2,16th,False,False
P3,Oboe                ,42,C#,C,1,4,2,16th,False,False
P3,Oboe                ,42,D,D,,4,2,16th,False,False
P3,Oboe                ,42,E,E,,4,2,16th,False,False
P3,Oboe                ,42,F,F,,4,2,16th,False,False
P3,Oboe                ,42,G,G,,4,2,16th,False,False
P3,Oboe                ,42,A,A,,4,2,16th,False,False
P3,Oboe                ,42,F#,F,1,4,2,16th,False,False
P3,Oboe                ,43,G,G,,4,2,16th,False,False
P3,Oboe                ,43,A,A,,4,2,16th,False,False
P3,Oboe                ,43,B,B,,4,2,16th,False,False
P3,Oboe                ,43,A,A,,4,2,16th,False,False
P3,Oboe                ,43,G,G,,4,2,16th,False,False
P3,Oboe                ,43,A,A,,4,2,16th,False,False
P3,Oboe                ,43,B,B,,4,2,16th,False,False
P3,Oboe                ,43,A,A,,4,2,16th,False,False
P3,Oboe                ,43,G,G,,4,2,16th,False,False
P3,Oboe                ,43,F#,F,1,4,2,16th,False,False
P3,Oboe                ,43,G,G,,4,2,16th,False,False
P3,Oboe                ,43,A,A,,4,2,16th,False,False
P3,Oboe                ,43,B,B,,4,2,16th,False,False
P3,Oboe                ,43,C,C,,5,2,16th,False,False
P3,Oboe                ,43,B,B,,4,2,16th,False,False
P3,Oboe                ,43,A,A,,4,2,16th,False,False
P3,Oboe                ,44,G,G,,4,2,16th,False,False
P3,Oboe                ,44,A,A,,4,2,16th,False,False
P3,Oboe                ,44,B,B,,4,2,16th,False,False
P3,Oboe                ,44,A,A,,4,2,16th,False,False
P3,Oboe                ,44,G,G,,4,2,16th,False,False
P3,Oboe                ,44,A,A,,4,2,16th,False,False
P3,Oboe                ,44,B,B,,4,2,16th,False,False
P3,Oboe                ,44,A,A,,4,2,16th,False,False
P3,Oboe                ,44,G,G,,4,2,16th,False,False
P3,Oboe                ,44,A,A,,4,2,16th,False,False
P3,Oboe                ,44,B,B,,4,2,16th,False,False
P3,Oboe                ,44,C,C,,5,2,16th,False,False
P3,Oboe                ,44,D,D,,5,4,eighth,False,False
P3,Oboe                ,44,G,G,,5,4,eighth,False,False
P3,Oboe                ,45,G,G,,5,4,eighth,False,False
P3,Oboe                ,45,E,E,,5,2,16th,False,False
P3,Oboe                ,45,F,F,,5,2,16th,False,False
P3,Oboe                ,45,G,G,,5,4,eighth,False,False
P3,Oboe                ,45,E,E,,5,2,16th,False,False
P3,Oboe                ,45,F,F,,5,2,16th,False,False
P3,Oboe                ,45,G,G,,5,4,eighth,False,False
P3,Oboe                ,45,C,C,,6,4,eighth,False,False
P3,Oboe                ,45,G,G,,5,4,eighth,False,False
P3,Oboe                ,45,C,C,,6,4,eighth,False,False
P3,Oboe                ,46,G,G,,5,4,eighth,False,False
P3,Oboe                ,46,E,E,,5,2,16th,False,False
P3,Oboe                ,46,F,F,,5,2,16th,False,False
P3,Oboe                ,46,G,G,,5,4,eighth,False,False
P3,Oboe                ,46,E,E,,5,2,16th,False,False
P3,Oboe                ,46,F,F,,5,2,16th,False,False
P3,Oboe                ,46,G,G,,5,4,eighth,False,False
P3,Oboe                ,46,C,C,,6,4,eighth,False,False
P3,Oboe                ,46,,,,,4,eighth,False,True
P3,Oboe                ,46,C,C,,5,4,eighth,False,False
P3,Oboe                ,47,C,C,,5,4,eighth,False,False
P3,Oboe                ,47,F,F,,5,2,16th,False,False
P3,Oboe                ,47,E,E,,5,2,16th,False,False
P3,Oboe                ,47,F,F,,5,4,eighth,False,False
P3,Oboe                ,47,C,C,,5,4,eighth,False,False
P3,Oboe                ,47,C,C,,5,4,eighth,False,False
P3,Oboe                ,47,C,C,,6,2,16th,False,False
P3,Oboe                ,47,Bb,B,-1,5,2,16th,False,False
P3,Oboe                ,47,C,C,,6,4,eighth,False,False
P3,Oboe                ,47,C,C,,5,4,eighth,False,False
P3,Oboe                ,48,C,C,,5,4,eighth,False,False
P3,Oboe                ,48,F,F,,5,2,16th,False,False
P3,Oboe                ,48,E,E,,5,2,16th,False,False
P3,Oboe                ,48,F,F,,5,4,eighth,False,False
P3,Oboe                ,48,C,C,,5,4,eighth,False,False
P3,Oboe                ,48,C,C,,5,4,eighth,False,False
P3,Oboe                ,48,C,C,,6,2,16th,False,False
P3,Oboe                ,48,Bb,B,-1,5,2,16th,False,False
P3,Oboe                ,48,C,C,,6,4,eighth,False,False
P3,Oboe                ,48,F,F,,5,4,eighth,False,False
P3,Oboe                ,49,G,G,,5,2,16th,False,False
P3,Oboe                ,49,F,F,,5,2,16th,False,False
P3,Oboe                ,49,G,G,,5,2,16th,False,False
P3,Oboe                ,49,A,A,,5,2,16th,False,False
P3,Oboe                ,49,Bb,B,-1,5,2,16th,False,False
P3,Oboe                ,49,A,A,,5,2,16th,False,False
P3,Oboe                ,49,Bb,B,-1,5,2,16th,False,False
P3,Oboe                ,49,A,A,,5,2,16th,False,False
P3,Oboe                ,49,G,G,,5,2,16th,False,False
P3,Oboe                ,49,F,F,,5,2,16th,False,False
P3,Oboe                ,49,E,E,,5,2,16th,False,False
P3,Oboe                ,49,D,D,,5,2,16th,False,False
P3,Oboe                ,49,C,C,,5,2,16th,False,False
P3,Oboe                ,49,F,F,,5,2,16th,False,False
P3,Oboe                ,49,E,E,,5,2,16th,False,False
P3,Oboe                ,49,F,F,,5,2,16th,False,False
P3,Oboe                ,50,G,G,,5,2,16th,False,False
P3,Oboe                ,50,F,F,,5,2,16th,False,False
P3,Oboe                ,50,G,G,,5,2,16th,False,False
P3,Oboe                ,50,A,A,,5,2,16th,False,False
P3,Oboe                ,50,Bb,B,-1,5,2,16th,False,False
P3,Oboe                ,50,A,A,,5,2,16th,False,False
P3,Oboe                ,50,Bb,B,-1,5,2,16th,False,False
P3,Oboe                ,50,A,A,,5,2,16th,False,False
P3,Oboe                ,50,G,G,,5,2,16th,False,False
P3,Oboe                ,50,F,F,,5,2,16th,False,False
P3,Oboe                ,50,E,E,,5,2,16th,False,False
P3,Oboe                ,50,D,D,,5,2,16th,False,False
P3,Oboe                ,50,C,C,,5,2,16th,False,False
P3,Oboe                ,50,Bb,B,-1,4,2,16th,False,False
P3,Oboe                ,50,A,A,,4,2,16th,False,False
P3,Oboe                ,50,Bb,B,-1,4,2,16th,False,False
P3,Oboe                ,51,C,C,,5,4,eighth,False,False
P3,Oboe                ,51,C,C,,5,4,eighth,False,False
P3,Oboe                ,51,C,C,,5,4,eighth,False,False
P3,Oboe                ,51,C,C,,5,4,eighth,False,False
P3,Oboe                ,51,C,C,,5,4,eighth,False,False
P3,Oboe                ,51,C,C,,5,4,eighth,False,False
P3,Oboe                ,51,C,C,,5,4,eighth,False,False
P3,Oboe                ,51,C,C,,5,4,eighth,False,False
P3,Oboe                ,52,A,A,,4,4,eighth,False,False
P3,Oboe                ,52,C,C,,5,2,16th,False,False
P3,Oboe                ,52,Bb,B,-1,4,2,16th,False,False
P3,Oboe                ,52,A,A,,4,4,eighth,False,False
P3,Oboe                ,52,Eb,E,-1,5,2,16th,False,False
P3,Oboe                ,52,D,D,,5,2,16th,False,False
P3,Oboe                ,52,C,C,,5,4,eighth,False,False
P3,Oboe                ,52,A,A,,5,4,eighth,False,False
P3,Oboe                ,52,D,D,,5,2,16th,False,False
P3,Oboe                ,52,C,C,,5,2,16th,False,False
P3,Oboe                ,52,Bb,B,-1,4,2,16th,False,False
P3,Oboe                ,52,A,A,,4,2,16th,False,False
P3,Oboe                ,53,B,B,,4,4,eighth,False,False
P3,Oboe                ,53,G,G,,4,4,eighth,False,False
P3,Oboe                ,53,B,B,,4,4,eighth,False,False
P3,Oboe                ,53,D,D,,5,4,eighth,False,False
P3,Oboe                ,53,G,G,,5,4,eighth,False,False
P3,Oboe                ,53,D,D,,5,4,eighth,False,False
P3,Oboe                ,53,B,B,,4,4,eighth,False,False
P3,Oboe                ,53,G,G,,4,4,eighth,False,False
P3,Oboe                ,54,B,B,,4,4,eighth,False,False
P3,Oboe                ,54,B,B,,4,4,eighth,False,False
P3,Oboe                ,54,B,B,,4,4,eighth,False,False
P3,Oboe                ,54,B,B,,4,4,eighth,False,False
P3,Oboe                ,54,B,B,,4,4,eighth,False,False
P3,Oboe                ,54,B,B,,4,4,eighth,False,False
P3,Oboe                ,54,B,B,,4,4,eighth,False,False
P3,Oboe                ,54,B,B,,4,4,eighth,False,False
P3,Oboe                ,55,A,A,,4,4,eighth,False,False
P3,Oboe                ,55,C#,C,1,5,2,16th,False,False
P3,Oboe                ,55,B,B,,4,2,16th,False,False
P3,Oboe                ,55,A,A,,4,4,eighth,False,False
P3,Oboe                ,55,E,E,,5,2,16th,False,False
P3,Oboe                ,55,D,D,,5,2,16th,False,False
P3,Oboe                ,55,C#,C,1,5,4,eighth,False,False
P3,Oboe                ,55,A,A,,5,4,eighth,False,False
P3,Oboe                ,55,E,E,,5,2,16th,False,False
P3,Oboe                ,55,D,D,,5,2,16th,False,False
P3,Oboe                ,55,C#,C,1,5,2,16th,False,False
P3,Oboe                ,55,B,B,,4,2,16th,False,False
P3,Oboe                ,56,A,A,,4,4,eighth,False,False
P3,Oboe                ,56,A,A,,4,4,eighth,False,False
P3,Oboe                ,56,A,A,,4,4,eighth,False,False
P3,Oboe                ,56,A,A,,4,4,eighth,False,False
P3,Oboe                ,56,A,A,,4,4,eighth,False,False
P3,Oboe                ,56,A,A,,4,4,eighth,False,False
P3,Oboe                ,56,A,A,,4,4,eighth,False,False
P3,Oboe                ,56,F,F,,5,4,eighth,False,False
P3,Oboe                ,57,D,D,,5,4,eighth,False,False
P3,Oboe                ,57,Bb,B,-1,4,2,16th,False,False
P3,Oboe                ,57,C,C,,5,2,16th,False,False
P3,Oboe                ,57,D,D,,5,4,eighth,False,False
P3,Oboe                ,57,Bb,B,-1,5,4,eighth,False,False
P3,Oboe                ,57,Bb,B,-1,5,4,eighth,False,False
P3,Oboe                ,57,F,F,,5,4,eighth,False,False
P3,Oboe                ,57,F,F,,5,4,eighth,False,False
P3,Oboe                ,57,D,D,,5,4,eighth,False,False
P3,Oboe                ,58,D,D,,5,4,eighth,False,False
P3,Oboe                ,58,Bb,B,-1,4,4,eighth,False,False
P3,Oboe                ,58,Bb,B,-1,4,4,eighth,False,False
P3,Oboe                ,58,Bb,B,-1,5,4,eighth,False,False
